TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35130.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 34918.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35473.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35045.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 34895.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35396.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35247.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 35309.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 33900.00 0.00
TrieEnum 20 262144 0 1.00 0.00
TrieEnumB 20 262144 0 34577.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 197.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 199.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 196.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
PTrieEnum 20 262144 0 0.00 0.00
PTrieEnumB 20 262144 0 198.00 0.00
FilterEnum 25 262144 0 1974.00 0.00
FilterEnumB 25 262144 0 2029.00 0.00
FilterEnum 25 262144 0 1988.00 0.00
FilterEnumB 25 262144 0 2043.00 0.00
FilterEnum 25 262144 0 2076.00 0.00
FilterEnumB 25 262144 0 2131.00 0.00
FilterEnum 25 262144 0 2126.00 0.00
FilterEnumB 25 262144 0 2181.00 0.00
FilterEnum 25 262144 0 1923.00 0.00
FilterEnumB 25 262144 0 1978.00 0.00
FilterEnum 25 262144 0 2020.00 0.00
FilterEnumB 25 262144 0 2075.00 0.00
FilterEnum 25 262144 0 1873.00 0.00
FilterEnumB 25 262144 0 1927.00 0.00
FilterEnum 25 262144 0 1888.00 0.00
FilterEnumB 25 262144 0 1943.00 0.00
FilterEnum 25 262144 0 1774.00 0.00
FilterEnumB 25 262144 0 1828.00 0.00
FilterEnum 25 262144 0 1881.00 0.00
FilterEnumB 25 262144 0 1936.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 970.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 861.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 918.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 870.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 950.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 876.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 870.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 867.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 970.00 0.00
JumpEnum 25 262144 0 0.00 0.00
JumpEnumB 25 262144 0 1172.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35646.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35306.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35305.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35226.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35630.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 34864.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35012.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 35984.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 34954.00 0.00
TrieEnum 25 262144 0 1.00 0.00
TrieEnumB 25 262144 0 34707.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 198.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 199.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 197.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 198.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 198.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 199.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 199.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 197.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 198.00 0.00
PTrieEnum 25 262144 0 0.00 0.00
PTrieEnumB 25 262144 0 198.00 0.00
FilterEnum 30 262144 0 35401.00 0.00
FilterEnumB 30 262144 0 35455.00 0.00
FilterEnum 30 262144 0 35434.00 0.00
FilterEnumB 30 262144 0 35488.00 0.00
FilterEnum 30 262144 0 35752.00 0.00
FilterEnumB 30 262144 0 35806.00 0.00
FilterEnum 30 262144 0 35643.00 0.00
FilterEnumB 30 262144 0 35697.00 0.00
FilterEnum 30 262144 0 35390.00 0.00
FilterEnumB 30 262144 0 35444.00 0.00
FilterEnum 30 262144 0 35436.00 0.00
FilterEnumB 30 262144 0 35490.00 0.00
FilterEnum 30 262144 0 36102.00 0.00
FilterEnumB 30 262144 0 36156.00 0.00
FilterEnum 30 262144 0 35425.00 0.00
FilterEnumB 30 262144 0 35479.00 0.00
FilterEnum 30 262144 0 35782.00 0.00
FilterEnumB 30 262144 0 35836.00 0.00
FilterEnum 30 262144 0 35941.00 0.00
FilterEnumB 30 262144 0 35995.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 931.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 955.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 992.00 0.00
JumpEnum 30 262144 0 13.00 0.00
JumpEnumB 30 262144 0 883.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 953.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 952.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 938.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 967.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 1194.00 0.00
JumpEnum 30 262144 0 0.00 0.00
JumpEnumB 30 262144 0 855.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 36436.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 35089.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 35093.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 33658.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 34310.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 34439.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 33677.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 34520.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 35493.00 0.00
TrieEnum 30 262144 0 2.00 0.00
TrieEnumB 30 262144 0 34094.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 195.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 196.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 198.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 197.00 0.00
PTrieEnum 30 262144 0 0.00 0.00
PTrieEnumB 30 262144 0 196.00 0.00
FilterEnum 25 32768 0 1067.00 0.00
FilterEnumB 25 32768 0 1118.00 0.00
FilterEnum 25 32768 0 945.00 0.00
FilterEnumB 25 32768 0 970.00 0.00
FilterEnum 25 32768 0 923.00 0.00
FilterEnumB 25 32768 0 948.00 0.00
FilterEnum 25 32768 0 923.00 0.00
FilterEnumB 25 32768 0 949.00 0.00
FilterEnum 25 32768 0 923.00 0.00
FilterEnumB 25 32768 0 948.00 0.00
FilterEnum 25 32768 0 1032.00 0.00
FilterEnumB 25 32768 0 1057.00 0.00
FilterEnum 25 32768 0 922.00 0.00
FilterEnumB 25 32768 0 948.00 0.00
FilterEnum 25 32768 0 921.00 0.00
FilterEnumB 25 32768 0 946.00 0.00
FilterEnum 25 32768 0 1021.00 0.00
FilterEnumB 25 32768 0 1046.00 0.00
FilterEnum 25 32768 0 923.00 0.00
FilterEnumB 25 32768 0 949.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 222.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 255.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 248.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 250.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 240.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 234.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 234.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 255.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 249.00 0.00
JumpEnum 25 32768 0 0.00 0.00
JumpEnumB 25 32768 0 241.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 268.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 265.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 267.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 294.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 265.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 266.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 286.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 272.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 268.00 0.00
TrieEnum 25 32768 0 1.00 0.00
TrieEnumB 25 32768 0 268.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 49.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 49.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 47.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 50.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 50.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 47.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 47.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 47.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 49.00 0.00
PTrieEnum 25 32768 0 0.00 0.00
PTrieEnumB 25 32768 0 49.00 0.00
FilterEnum 25 65536 0 1589.00 0.00
FilterEnumB 25 65536 0 1618.00 0.00
FilterEnum 25 65536 0 1587.00 0.00
FilterEnumB 25 65536 0 1617.00 0.00
FilterEnum 25 65536 0 1504.00 0.00
FilterEnumB 25 65536 0 1533.00 0.00
FilterEnum 25 65536 0 1576.00 0.00
FilterEnumB 25 65536 0 1605.00 0.00
FilterEnum 25 65536 0 1592.00 0.00
FilterEnumB 25 65536 0 1621.00 0.00
FilterEnum 25 65536 0 1591.00 0.00
FilterEnumB 25 65536 0 1620.00 0.00
FilterEnum 25 65536 0 1589.00 0.00
FilterEnumB 25 65536 0 1618.00 0.00
FilterEnum 25 65536 0 1496.00 0.00
FilterEnumB 25 65536 0 1525.00 0.00
FilterEnum 25 65536 0 1582.00 0.00
FilterEnumB 25 65536 0 1611.00 0.00
FilterEnum 25 65536 0 2049.00 0.00
FilterEnumB 25 65536 0 2094.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 454.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 468.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 494.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 453.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 455.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 433.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 455.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 659.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 478.00 0.00
JumpEnum 25 65536 0 0.00 0.00
JumpEnumB 25 65536 0 455.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11137.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11186.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11109.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11521.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11371.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11236.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11081.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11268.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11004.00 0.00
TrieEnum 25 65536 0 1.00 0.00
TrieEnumB 25 65536 0 11322.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 66.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 66.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 62.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 65.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 66.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 63.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 66.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 62.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 66.00 0.00
PTrieEnum 25 65536 0 0.00 0.00
PTrieEnumB 25 65536 0 63.00 0.00
FilterEnum 25 131072 0 1705.00 0.00
FilterEnumB 25 131072 0 1743.00 0.00
FilterEnum 25 131072 0 1701.00 0.00
FilterEnumB 25 131072 0 1739.00 0.00
FilterEnum 25 131072 0 1701.00 0.00
FilterEnumB 25 131072 0 1738.00 0.00
FilterEnum 25 131072 0 1709.00 0.00
FilterEnumB 25 131072 0 1747.00 0.00
FilterEnum 25 131072 0 1696.00 0.00
FilterEnumB 25 131072 0 1734.00 0.00
FilterEnum 25 131072 0 1702.00 0.00
FilterEnumB 25 131072 0 1740.00 0.00
FilterEnum 25 131072 0 1705.00 0.00
FilterEnumB 25 131072 0 1743.00 0.00
FilterEnum 25 131072 0 1705.00 0.00
FilterEnumB 25 131072 0 1744.00 0.00
FilterEnum 25 131072 0 1698.00 0.00
FilterEnumB 25 131072 0 1735.00 0.00
FilterEnum 25 131072 0 1700.00 0.00
FilterEnumB 25 131072 0 1739.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 719.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 785.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 668.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 663.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 798.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 786.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 791.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 734.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 726.00 0.00
JumpEnum 25 131072 0 0.00 0.00
JumpEnumB 25 131072 0 764.00 0.00
TrieEnum 25 131072 0 1.00 0.00
TrieEnumB 25 131072 0 23479.00 0.00
TrieEnum 25 131072 0 1.00 0.00
TrieEnumB 25 131072 0 23359.00 0.00
TrieEnum 25 131072 0 1.00 0.00
TrieEnumB 25 131072 0 23623.00 0.00
TrieEnum 25 131072 0 1.00 0.00
TrieEnumB 25 131072 0 23215.00 0.00
TrieEnum 25 131072 0 1.00 0.00
